Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,,
mssST57v24,f.3v,"3,30,1724",Correspondence,Baylif Justice of Leominster,mssST_57_v24_012.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1601/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.3v,"3,30,1724",Correspondence,Geo. Capwell,mssST_57_v24_012.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1601/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.3v,"3,28,1724",Correspondence,Mr. Cole Custom Office,mssST_57_v24_012.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1601/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.3v,"3,28,1724",Correspondence,Mr. Govenor,mssST_57_v24_012.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1601/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.4r,"3,28,1724",Correspondence,Mr. Govenor,mssST_57_v24_013.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1602/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.4r,"3,?, 1724",Correspondence,Ms. Jean of Bridgewater,mssST_57_v24_013.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1602/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.4v,"3,?,1724",Correspondence,Ms. Jean of Bridgewater,mssST_57_v24_014.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1603/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.4v,"3,?,1724",Correspondence,Counsellor Harrison,mssST_57_v24_014.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1603/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.4v,"3,30,1724",Correspondence,Sir,mssST_57_v24_014.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1603/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.4v,"3,30,1724",Correspondence,Mr. Gibson,mssST_57_v24_014.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1603/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.5r,"3,30,1724",Correspondence,Mr. Gibson,mssST_57_v24_015.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1604/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.5r,"3,31,1724",Correspondence,Pels & Sons,mssST_57_v24_015.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1604/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.5v,"3,31,1724",Correspondence,M. Backen,mssST_57_v24_016.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1605/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.5v,"4,2,1724",Correspondence,Mr. Pescod,mssST_57_v24_016.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1605/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.6r,"4,2,1724",Correspondence,Mr. Pescod,mssST_57_v24_017.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1606/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.6v,"4,2,1724",Correspondence,Mr. Pescod,mssST_57_v24_018.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1607/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.6v,"4,2,1724",Correspondence,Mr. Woodhouse,mssST_57_v24_018.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1607/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.7r,"4,2,1724",Correspondence,Mr. Woodhouse,mssST_57_v24_019.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1608/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.7r,"4,2,1724",Correspondence,Rev. Morgan,mssST_57_v24_019.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1608/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.7v,"4,2,1724",Correspondence,Rev. Morgan,mssST_57_v24_020.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1609/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.7v,"4,2,1724",Correspondence,Mr. Woodhouse,mssST_57_v24_020.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1609/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.7v,"4,2,1724",Correspondence,Mr. Maple,mssST_57_v24_020.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1609/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.7v,"4,2,1724",Correspondence,Mr. Lynn,mssST_57_v24_020.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1609/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.8r,"4,2,1724",Correspondence,Mr. Lynn,mssST_57_v24_021.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1610/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.8r,"4,2,1724",Correspondence,Capt. Gen. Tinker,mssST_57_v24_021.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1610/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.8v,"4,2,1724",Correspondence,Capt. Gen. Tinker,mssST_57_v24_022.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1611/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.9r,"4,2,1724",Correspondence,Capt. Gen. Tinker,mssST_57_v24_023.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1612/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.9r,"4,2,1724",Correspondence,Mrs. Hartstongue,mssST_57_v24_023.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1612/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.9r,"4,2,1724",Correspondence,Capt. Gen. Tinker,mssST_57_v24_023.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1612/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.9v,"4,1,1724",Correspondence,Mr. Pescod,mssST_57_v24_024.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1613/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.9v,"4,4,1724",Correspondence,Sir Philip Jackson,mssST_57_v24_024.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1613/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.9v,"4,4,1724",Correspondence,Mr. Mayne,mssST_57_v24_024.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1613/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.10r,"4,4,1724",Correspondence,Mr. Backen,mssST_57_v24_025.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1614/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.10r,"4,4,1724",Correspondence,Counsellor Harrison,mssST_57_v24_025.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1614/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.10r,"4,4,1724",Correspondence,Mr. Paynne,mssST_57_v24_025.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1614/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.10v,"4,4,1724",Correspondence,Mr. Shepherd,mssST_57_v24_026.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1615/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.10v,"4,4,1724",Correspondence,Capt. Sam Oakley,mssST_57_v24_026.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1615/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.11r,"4,7,1724",Correspondence,BP of London,mssST_57_v24_027.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1616/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.11r,"4,9,1724",Correspondence,Mr. Payne,mssST_57_v24_027.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1616/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.11v,"4,9,1725",Correspondence,Mr. Payne,mssST_57_v24_028.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1617/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.11v,"4,11,1724",Correspondence,Counsellor Harrison,mssST_57_v24_028.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1617/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.11v,"4,13,1724",Correspondence,Rev. Waldo,mssST_57_v24_028.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1617/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.12r,"4,13,1724",Correspondence,Rev. Waldo,mssST_57_v24_029.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1618/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.12r,"4,13,1724",Correspondence,Capt. Burroughs,mssST_57_v24_029.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1618/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.12v,"4,13,1724",Correspondence,Rev. Jenkins,mssST_57_v24_030.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1619/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.13r,"4,13,1724",Correspondence,Rev. Jenkins,mssST_57_v24_031.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1620/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.13r,"4,14,1724",Correspondence,Mr. Arnold,mssST_57_v24_031.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1620/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.13v,"4,14,172",Correspondence,Col. Fowke,mssST_57_v24_032.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1621/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.13v,"4,14,1724",Correspondence,Mr. Hayes,mssST_57_v24_032.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1621/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.13v,"4,18,1724",Correspondence,Capt. Walton,mssST_57_v24_032.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1621/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.13v,"4,16,1724",Correspondence,Mr. Lane,mssST_57_v24_032.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1621/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.14r,"4,16,1724",Correspondence,Lord Dartmouth,mssST_57_v24_033.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1622/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.14r,"4,16,1724",Correspondence,Mr. Price ,mssST_57_v24_033.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1622/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.14v,"4,10,1724",Correspondence,Capt. Oakley,mssST_57_v24_034.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1623/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.15r,"4,16,1724",Correspondence,Counsellor Harrison,mssST_57_v24_035.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1624/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.15r,"4,14,1724",Correspondence,Mr. Grosvenor,mssST_57_v24_035.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1624/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.15v,"4,14,1724",Correspondence,Mr. Grosvenor,mssST_57_v24_036.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1625/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.15v,"4,16,1724",Correspondence,Mr. Mee of Glocester,mssST_57_v24_036.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1625/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.15v,"4,17,1724",Correspondence,Mr. Backen,mssST_57_v24_036.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1625/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.16r,"4,17,1724",Correspondence,Mr. Backen,mssST_57_v24_037.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1626/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.16r,"4,17,1724",Correspondence,Mr. Pels & Sons,mssST_57_v24_037.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1626/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.16r,"4,17,1724",Correspondence,Mr. Brockett,mssST_57_v24_037.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1626/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.16v,"4,18,1724",Correspondence,Mr. Westfalling,mssST_57_v24_038.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1627/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.17r,"4,18,1724",Correspondence,Mr. Westfalling,mssST_57_v24_039.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1628/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.17r,"4,18,1724",Correspondence,Mr. Robinson,mssST_57_v24_039.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1628/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.17v,"4,18,1724",Correspondence,Mr. Woodhouse,mssST_57_v24_040.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1629/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.17v,"4,19,1724",Correspondence,Duchess of Malbro,mssST_57_v24_040.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1629/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.18r,"4,20,1724",Correspondence,Duchess of Malbro,mssST_57_v24_041.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1630/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.18r,"4,20,1724",Correspondence,Mr. Dilks,mssST_57_v24_041.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1630/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.18r,"4,20,1724",Correspondence,Mr. Tryon,mssST_57_v24_041.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1630/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.18r,"4,20,1724",Correspondence,Mrs. Mead,mssST_57_v24_041.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1630/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.18r,"4,20,1724",Correspondence,Mrs. Backen,mssST_57_v24_041.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1630/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.18v,"4,20,1724",Correspondence,Mr. Beaumont,mssST_57_v24_042.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1631/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.18v,"4,20,1724",Correspondence,Mr. Woodhouse,mssST_57_v24_042.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1631/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.18v,"4,20,1724",Correspondence,Lord Townsend,mssST_57_v24_042.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1631/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.18v,"4,20,1724",Correspondence,Mr. Grosvenor,mssST_57_v24_042.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1631/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.19r,"4,20,1724",Correspondence,Mr. Grosvenor,mssST_57_v24_043.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1632/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.19r,"4,20,1724",Correspondence,Mr. Price of Knighton,mssST_57_v24_043.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1632/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.19v,"4,20,1724",Correspondence,Mr. Price of Knighton,mssST_57_v24_044.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1633/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.19v,"4,21,1724",Correspondence,Mr. Price of Kn.,mssST_57_v24_044.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1633/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.19v,"4,21,1724",Correspondence,Mr. Lane,mssST_57_v24_044.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1633/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.20r,"4,21,1724",Correspondence,Mr. Lane,mssST_57_v24_045.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1634/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.20r,"4,21,1724",Correspondence,Mr. Woodhouse,mssST_57_v24_045.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1634/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST57v24,f.20v,"4,21,1724",Correspondence,Mr. Woodhouse,mssST_57_v24_046.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1635/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.21r,"4,21,1724",Correspondence,Mr. Grosvenor,mssST_57_v24_047.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1636/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.21r,"4,22,1724",Correspondence,Mr. P. Williams,mssST_57_v24_047.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1636/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.21r,"4,22,1724",Correspondence,Mr. Lane,mssST_57_v24_047.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1636/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.21r,"4,22,1724",Correspondence,Mr. Lynn,mssST_57_v24_047.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1636/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.21v,"4,22,1724",Correspondence,D. of Bolton,mssST_57_v24_048.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1637/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.21v,"4,22,1724",Correspondence,Mr. Robinson,mssST_57_v24_048.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1637/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.22r,"4,23,1724",Correspondence,Capt. Hessing,mssST_57_v24_049.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1638/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.22r,"4,23,1724",Correspondence,Mr. Lynn,mssST_57_v24_049.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1638/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST57v24,f.22r,"4,23,1724",Correspondence,Mr. Pescod,mssST_57_v24_049.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1638/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
